evaluated_session,train_start,baseline_loss_AAPL,model_loss_AAPL,q_effective_AAPL,train_end,train_sessions,train_rows,evaluation_rows,alpha,baseline_loss,model_loss,baseline_mse,model_mse,baseline_rmse,model_rmse,rho,d,r_effective,model_within_spread,baseline_within_spread,learned_coverage,baseline_loss_SPY,model_loss_SPY,q_effective_SPY
2020-11-16,2020-01-08,7.377423700914242e-07,1.684658111547205e-06,0.006770920677511319,2020-11-11,120,11060,98,1.0,7.377423700914242e-07,1.684658111547205e-06,7.377423700914242e-07,1.684658111547205e-06,0.0008589193035969236,0.001297943801382481,-0.5111359075841473,-9.469157414557808e-07,0.0008995952428360928,0.20408163265306123,0.3673469387755102,1.0,,,
2020-11-18,2020-01-08,4.632687941068846e-07,1.1627928384795583e-06,0.006763548035848898,2020-11-13,121,11168,82,100.0,3.6073783550357826e-07,7.778625959589944e-07,3.6073783550357826e-07,7.778625959589944e-07,0.0006006145481950785,0.0008819651897660103,-0.468437939800868,-4.171247604554162e-07,0.0008995952428360928,0.34146341463414637,0.5,1.0,2.530803289701067e-07,3.7368584131240233e-07,0.01575347179856913
2020-11-20,2020-01-08,3.678195447813496e-07,1.5796658052133272e-06,0.006806304787592717,2020-11-16,122,11266,145,100.0,1.0742419195430707e-06,2.1490356511361846e-06,1.0742419195430707e-06,2.1490356511361846e-06,0.0010364564243339276,0.0014659589527460121,-0.41439516252514097,-1.074793731593114e-06,0.0006997551142733421,0.18620689655172415,0.3310344827586207,1.0,2.9286006532925884e-06,3.643631496683685e-06,0.015878520319749567
2020-11-23,2020-01-08,8.332433568379473e-07,7.504629718007495e-07,0.006881711266405318,2020-11-18,123,11348,145,100.0,1.5223707189241433e-06,1.3642003275714552e-06,1.5223707189241433e-06,1.3642003275714552e-06,0.0012338438794775226,0.0011679898662109425,0.05337305177901941,1.581703913526881e-07,0.0006997551142733421,0.25517241379310346,0.2827586206896552,1.0,3.3953835492097013e-06,3.032306986845681e-06,0.015988002701713893
2020-11-25,2020-01-08,1.5913675928631456e-07,2.1829781079033498e-07,0.007011374489884519,2020-11-20,124,11493,80,100.0,1.5637577470115873e-07,4.0694807325963627e-07,1.5637577470115873e-07,4.0694807325963627e-07,0.00039544376932903964,0.0006379248178740471,-0.6131871769188115,-2.5057229855847754e-07,0.000899595242836093,0.4125,0.525,1.0,1.5347320116291792e-07,6.052727081632607e-07,0.015640705357634493
2020-11-27,2020-01-08,2.828527071917874e-07,6.873476482390955e-07,0.0069594070499008846,2020-11-23,125,11638,141,100.0,2.5628770894013396e-07,5.975014640659142e-07,2.5628770894013396e-07,5.975014640659142e-07,0.0005062486631489845,0.0007729821887119484,-0.5268824294839998,-3.4121375512578025e-07,0.0008995952428360927,0.3262411347517731,0.425531914893617,1.0,1.8428258210012597e-07,3.539710174912393e-07,0.01566485689075167
2020-11-30,2020-01-08,1.78470200170437e-05,1.3911188209834056e-05,0.006925979929668066,2020-11-25,126,11718,67,100.0,8.608752503006025e-06,6.9715538425059865e-06,8.608752503006025e-06,6.9715538425059865e-06,0.0029340675696046987,0.002640370019998331,0.10009910904878616,1.6371986605000383e-06,0.000899595242836093,0.23880597014925373,0.26865671641791045,1.0,1.118265329461965e-06,1.344823274402145e-06,0.015621351774960815
2020-12-02,2020-01-08,6.06845563728703e-06,6.858157400128564e-06,0.006580019556714471,2020-11-27,127,11859,88,100.0,3.965409585004032e-06,4.170938780709511e-06,3.965409585004032e-06,4.170938780709511e-06,0.0019913336197141937,0.0020422876341763202,-0.025587884399520977,-2.055291957054786e-07,0.0008995952428360929,0.09090909090909091,0.14772727272727273,1.0,1.3231209552125752e-06,7.946897460548019e-07,0.015521056226435717
2020-12-04,2020-01-08,2.7205617758274447e-06,4.958090493836868e-06,0.006568244672197819,2020-11-30,128,11926,66,0.01,2.7205617758274447e-06,4.958090493836868e-06,2.7205617758274447e-06,4.958090493836868e-06,0.0016494125547683468,0.0022266770070750873,-0.349981846953878,-2.237528718009423e-06,0.0007996801705643322,0.18181818181818182,0.21212121212121213,1.0,,,
2020-12-07,2020-01-08,1.1142633861890987e-06,1.1927769754434809e-06,0.006605316973415134,2020-12-02,129,12014,123,0.01,9.74199096179815e-07,1.037847440085643e-06,9.74199096179815e-07,1.037847440085643e-06,0.000987015246173946,0.0010187479767271408,-0.032150192893375396,-6.364834390582809e-08,0.0008995952428360928,0.5284552845528455,0.4715447154471545,1.0,5.922055779726776e-07,6.153123436551751e-07,0.01536032715965932
2020-12-09,2020-01-08,8.801088616211809e-06,8.122257376922381e-06,0.006492201318539958,2020-12-04,130,12080,56,0.01,3.4746353156795212e-06,3.4019219240849387e-06,3.4746353156795212e-06,3.4019219240849387e-06,0.001864037369711112,0.0018444299726704018,0.010518778946877583,7.271339159458255e-08,0.0008995952428360929,0.5892857142857143,0.7321428571428571,1.0,2.8106709452747377e-08,3.475872193077698e-07,0.015347048653321446
2020-12-11,2020-01-08,8.960853010200138e-07,1.550527239861676e-06,0.006552255761116521,2020-12-07,131,12203,71,0.01,8.960853010200138e-07,1.550527239861676e-06,8.960853010200138e-07,1.550527239861676e-06,0.0009466178220485889,0.0012452016864193832,-0.3154217651687825,-6.544419388416622e-07,0.0007996801705643321,0.4647887323943662,0.49295774647887325,1.0,,,
2020-12-18,2020-01-08,1.2661745161348959e-06,1.154545934884575e-06,0.0062742812742812735,2020-12-09,132,12259,129,100.0,3.067405035618117e-06,2.905345855090494e-06,3.067405035618117e-06,2.905345855090494e-06,0.0017514008780453768,0.00170450751101029,0.026774776479169926,1.6205918052762302e-07,0.0007996801705643321,0.37209302325581395,0.3488372093023256,1.0,9.278544757974051e-06,8.942586959248834e-06,0.015261704814098432
2020-12-21,2020-01-08,1.7336630851338999e-06,2.1252249527368906e-06,0.0063755872251391585,2020-12-11,133,12330,138,0.01,2.2671566513699705e-06,2.3558517176615453e-06,2.2671566513699705e-06,2.3558517176615453e-06,0.0015057080232800683,0.0015348784048456559,-0.01937319926212666,-8.869506629157478e-08,0.0007996801705643322,0.3695652173913043,0.2753623188405797,1.0,3.8990193245626565e-06,3.061298292725195e-06,0.015415312313776477
2020-12-23,2020-01-08,2.154434977360916e-06,7.397525435224757e-07,0.006122990597512892,2020-12-18,134,12459,64,0.01,2.4152229116047963e-06,2.3018037583965597e-06,2.4152229116047963e-06,2.3018037583965597e-06,0.0015540987457702926,0.0015171696537950394,0.023762384517561075,1.1341915320823666e-07,0.0008995952428360929,0.21875,0.15625,1.0,2.64532991240822e-06,3.6800842421089872e-06,0.015496745997168064
2020-12-28,2020-01-08,1.3082507621481936e-06,6.445595891611388e-07,0.006118814882170188,2020-12-21,135,12597,140,0.01,1.1533761511168544e-06,6.902575879638193e-07,1.1533761511168544e-06,6.902575879638193e-07,0.0010739535144115198,0.0008308174215577207,0.2263934980342489,4.631185631530351e-07,0.0008995952428360928,0.35714285714285715,0.22857142857142856,1.0,6.30674338886085e-07,8.444883339228664e-07,0.015422831978319783
2020-12-30,2020-01-08,2.236362021545837e-06,1.5252637045968729e-06,0.005987246978571956,2020-12-23,136,12661,60,0.01,1.468179134568708e-06,9.803292630135073e-07,1.468179134568708e-06,9.803292630135073e-07,0.0012116844203705467,0.0009901157826302475,0.18286002032818172,4.878498715552006e-07,0.0009995003330835331,0.23333333333333334,0.23333333333333334,1.0,7.495564338481681e-07,4.705518821774556e-07,0.015320694018198463
2021-01-04,2020-01-08,7.728634604243652e-06,6.590072930040376e-06,0.006085613083126086,2020-12-28,137,12801,106,100.0,6.477457067660691e-06,5.3790083782150636e-06,6.477457067660691e-06,5.3790083782150636e-06,0.0025450848841759074,0.0023192689318436237,0.08872629503884011,1.0984486894456277e-06,0.0008995952428360928,0.41509433962264153,0.39622641509433965,1.0,3.3078073083171886e-06,2.3109781802576035e-06,0.015221528297849573
2021-01-06,2020-01-08,4.979021946375062e-06,6.1247429623645475e-06,0.0061636516296465944,2020-12-30,138,12861,61,0.01,2.8889056679982414e-06,3.5499231279717363e-06,2.8889056679982414e-06,3.5499231279717363e-06,0.0016996781071715436,0.0018841239683130557,-0.10851811314346516,-6.61017459973495e-07,0.000899595242836093,0.04918032786885246,0.11475409836065574,1.0,9.947377907192492e-07,1.2164926530532513e-06,0.015326057684539358
2021-01-08,2020-01-08,2.8170405022168998e-06,3.5439773658338445e-06,0.006167888787045525,2021-01-04,139,12967,74,0.01,2.8170405022168998e-06,3.5439773658338445e-06,2.8170405022168998e-06,3.5439773658338445e-06,0.001678404153419819,0.0018825454485440303,-0.12162821136271895,-7.269368636169447e-07,0.0008995952428360928,0.40540540540540543,0.33783783783783783,1.0,,,
2021-01-11,2020-01-08,5.730649473328076e-06,5.685549057834479e-06,0.0061151079136690665,2021-01-06,140,13028,161,0.01,4.712070041546526e-06,4.579028529435258e-06,4.712070041546526e-06,4.579028529435258e-06,0.002170730301430034,0.0021398664746743565,0.014218176590313991,1.33041512111268e-07,0.0007996801705643322,0.2857142857142857,0.2981366459627329,1.0,9.073762816566249e-07,4.4584890864993674e-07,0.01492688716361538
2021-01-15,2020-01-08,8.240816406306592e-07,1.564451777371847e-06,0.0062640601970366935,2021-01-08,141,13102,170,0.01,1.514704219194956e-06,2.088143491904115e-06,1.514704219194956e-06,2.088143491904115e-06,0.0012307332039052802,0.0014450410000772004,-0.17413018149822657,-5.734392727091591e-07,0.0008995952428360928,0.28823529411764703,0.43529411764705883,1.0,4.3818343180830985e-06,4.262257579507775e-06,0.015037322306188237
