evaluated_session,train_start,baseline_loss_AAPL,model_loss_AAPL,q_effective_AAPL,train_end,train_sessions,train_rows,evaluation_rows,alpha,baseline_loss,model_loss,baseline_mse,model_mse,baseline_rmse,model_rmse,rho,d,r_effective,model_within_spread,baseline_within_spread,learned_coverage,baseline_loss_SPY,model_loss_SPY,q_effective_SPY
2020-11-16,2020-01-08,1.973630434596344e-06,1.973630434596344e-06,0.006770920677511319,2020-11-11,120,11060,98,,1.973630434596344e-06,1.973630434596344e-06,1.973630434596344e-06,1.973630434596344e-06,0.0014048595782484255,0.0014048595782484255,0.0,0.0,0.0008995952428360928,0.23469387755102042,0.23469387755102042,0.0,,,
2020-11-18,2020-01-08,2.6264311142855487e-06,2.6264311142855487e-06,0.006763548035848898,2020-11-13,121,11168,82,,1.9104410130323155e-06,1.9104410130323155e-06,1.9104410130323155e-06,1.9104410130323155e-06,0.0013821870398149144,0.0013821870398149144,0.0,0.0,0.0008995952428360928,0.10975609756097561,0.10975609756097561,0.0,1.1586514067164206e-06,1.1586514067164206e-06,0.01575347179856913
2020-11-20,2020-01-08,9.67105094359814e-07,9.67105094359814e-07,0.006806304787592717,2020-11-16,122,11266,145,,2.341742941440015e-06,2.341742941440015e-06,2.341742941440015e-06,2.341742941440015e-06,0.0015302754462645002,0.0015302754462645002,0.0,0.0,0.0006997551142733421,0.2,0.2,0.0,5.950167290025544e-06,5.950167290025544e-06,0.015878520319749567
2020-11-23,2020-01-08,2.3518755118795972e-06,2.3518755118795972e-06,0.006881711266405318,2020-11-18,123,11348,145,,1.9453773600128318e-06,1.9453773600128318e-06,1.9453773600128318e-06,1.9453773600128318e-06,0.001394767851655906,0.001394767851655906,0.0,0.0,0.0006997551142733421,0.1793103448275862,0.1793103448275862,0.0,8.405362292980356e-07,8.405362292980356e-07,0.015988002701713893
2020-11-25,2020-01-08,1.8219450816045747e-06,1.8219450816045747e-06,0.007011374489884519,2020-11-20,124,11493,80,,1.5468764173771836e-06,1.5468764173771836e-06,1.5468764173771836e-06,1.5468764173771836e-06,0.0012437348661902116,0.0012437348661902116,0.0,0.0,0.000899595242836093,0.1625,0.1625,0.0,1.2577016678047985e-06,1.2577016678047985e-06,0.015640705357634493
2020-11-27,2020-01-08,8.450274253891049e-07,8.450274253891049e-07,0.0069594070499008846,2020-11-23,125,11638,141,,9.052294584608766e-07,9.052294584608766e-07,9.052294584608766e-07,9.052294584608766e-07,0.0009514354725680962,0.0009514354725680962,0.0,0.0,0.0008995952428360927,0.28368794326241137,0.28368794326241137,0.0,1.0684086533659408e-06,1.0684086533659408e-06,0.01566485689075167
2020-11-30,2020-01-08,2.079382832500341e-05,2.079382832500341e-05,0.006925979929668066,2020-11-25,126,11718,67,,9.442483912697757e-06,9.442483912697757e-06,9.442483912697757e-06,9.442483912697757e-06,0.0030728624949219185,0.0030728624949219185,0.0,0.0,0.000899595242836093,0.4626865671641791,0.4626865671641791,0.0,2.386911459634415e-07,2.386911459634415e-07,0.015621351774960815
2020-12-02,2020-01-08,2.278457796636772e-05,2.278457796636772e-05,0.006580019556714471,2020-11-27,127,11859,88,,1.2972065948343538e-05,1.2972065948343538e-05,1.2972065948343538e-05,1.2972065948343538e-05,0.0036016754362856655,0.0036016754362856655,0.0,0.0,0.0008995952428360929,0.07954545454545454,0.07954545454545454,0.0,6.435252077490445e-07,6.435252077490445e-07,0.015521056226435717
2020-12-04,2020-01-08,2.4010366382389362e-06,2.4010366382389362e-06,0.006568244672197819,2020-11-30,128,11926,66,,2.4010366382389362e-06,2.4010366382389362e-06,2.4010366382389362e-06,2.4010366382389362e-06,0.0015495278759154146,0.0015495278759154146,0.0,0.0,0.0007996801705643322,0.2727272727272727,0.2727272727272727,0.0,,,
2020-12-07,2020-01-08,1.3359343030491078e-06,1.3359343030491078e-06,0.006605316973415134,2020-12-02,129,12014,123,,1.4439167114269273e-06,1.4439167114269273e-06,1.4439167114269273e-06,1.4439167114269273e-06,0.0012016308548913545,0.0012016308548913545,0.0,0.0,0.0008995952428360928,0.4065040650406504,0.4065040650406504,0.0,1.73841418882098e-06,1.73841418882098e-06,0.01536032715965932
2020-12-09,2020-01-08,1.0735598175639772e-05,1.0735598175639772e-05,0.006492201318539958,2020-12-04,130,12080,56,,4.234621214026222e-06,4.234621214026222e-06,4.234621214026222e-06,4.234621214026222e-06,0.0020578195290224606,0.0020578195290224606,0.0,0.0,0.0008995952428360929,0.7321428571428571,0.7321428571428571,0.0,2.8106709452747377e-08,2.8106709452747377e-08,0.015347048653321446
2020-12-11,2020-01-08,1.300698583356527e-06,1.300698583356527e-06,0.006552255761116521,2020-12-07,131,12203,71,,1.300698583356527e-06,1.300698583356527e-06,1.300698583356527e-06,1.300698583356527e-06,0.001140481733021852,0.001140481733021852,0.0,0.0,0.0007996801705643321,0.28169014084507044,0.28169014084507044,0.0,,,
2020-12-18,2020-01-08,2.0105044510434395e-06,2.0105044510434395e-06,0.0062742812742812735,2020-12-09,132,12259,129,,3.4485966267779974e-06,3.4485966267779974e-06,3.4485966267779974e-06,3.4485966267779974e-06,0.0018570397483031959,0.0018570397483031959,0.0,0.0,0.0007996801705643321,0.3488372093023256,0.3488372093023256,0.0,8.407535163793715e-06,8.407535163793715e-06,0.015261704814098432
