evaluated_session,train_start,baseline_loss_AAPL,model_loss_AAPL,q_effective_AAPL,baseline_loss_SPY,model_loss_SPY,q_effective_SPY,train_end,train_sessions,train_rows,evaluation_rows,alpha,baseline_loss,model_loss,baseline_mse,model_mse,baseline_rmse,model_rmse,rho,d,r_effective,model_within_spread,baseline_within_spread,learned_coverage
2020-12-11,2019-05-10,6.796028157907179e-06,1.994090949258578e-05,0.006552255761116523,8.99713239446861e-06,1.7239079433787705e-05,0.015491007007880454,2020-12-07,141,26769,193,100.0,7.90228261876966e-06,1.858299490344892e-05,7.90228261876966e-06,1.858299490344892e-05,0.002811099894840036,0.00431079979858134,-0.5334922129569655,-1.0680712284679261e-05,0.0007996801705643322,0.24352331606217617,0.18652849740932642,1.0
2020-12-16,2019-05-10,9.718583703254657e-06,5.646372854137598e-05,0.006314513606506104,1.1147771995506485e-05,2.6812711493632528e-05,0.015371132876971776,2020-12-09,142,26965,202,100.0,1.0433177849380571e-05,4.1638220017504246e-05,1.0433177849380571e-05,4.1638220017504246e-05,0.0032300430104536646,0.006452768399493681,-0.9977345127015445,-3.120504216812367e-05,0.0007996801705643323,0.1485148514851485,0.0891089108910891,1.0
2020-12-18,2019-05-10,1.4137452655849924e-05,6.807979920133674e-05,0.006274281274281272,3.125043269383124e-05,3.0086131383521378e-05,0.01526170481409843,2020-12-11,143,27158,195,100.0,2.2123510006907875e-05,5.0349420886356246e-05,2.2123510006907875e-05,5.0349420886356246e-05,0.004703563543411301,0.00709573258278215,-0.5085865253636837,-2.822591087944837e-05,0.0007996801705643322,0.19487179487179487,0.15897435897435896,1.0
2020-12-21,2019-05-10,1.7714673993079677e-05,5.6408154095941864e-05,0.0063755872251391585,2.460651947196341e-05,2.3243308045856382e-05,0.015415312313776477,2020-12-16,144,27360,205,100.0,2.1076549836437593e-05,4.023018041297334e-05,2.1076549836437593e-05,4.023018041297334e-05,0.004590920369211123,0.0063427265756118905,-0.3815806124953085,-1.9153630576535745e-05,0.0007996801705643322,0.1951219512195122,0.13658536585365855,1.0
2020-12-23,2019-05-10,1.3354476122425312e-05,4.7250684367503196e-05,0.006122990597512891,1.6642507769867048e-05,2.0303858886775986e-05,0.015496745997168057,2020-12-18,145,27555,204,100.0,1.482119612201942e-05,3.523028672659057e-05,1.482119612201942e-05,3.523028672659057e-05,0.0038498306614732315,0.005935510654239496,-0.5417588917971077,-2.040909060457115e-05,0.0008995952428360928,0.17647058823529413,0.16176470588235295,1.0
2020-12-28,2019-05-10,1.3260176373966777e-05,3.558287758281293e-05,0.006118814882170187,1.4590290654881601e-05,2.306399825691424e-05,0.015422831978319783,2020-12-21,146,27760,207,100.0,1.3838486930886266e-05,3.013988657155263e-05,1.3838486930886266e-05,3.013988657155263e-05,0.003720011684240557,0.005489980562037778,-0.4757965909880095,-1.6301399640666363e-05,0.0008995952428360928,0.1642512077294686,0.0966183574879227,1.0
2020-12-30,2019-05-10,1.727321457138615e-05,4.0448519744980015e-05,0.0059872469785719595,1.2151556230900386e-05,1.8119000477061916e-05,0.015320694018198465,2020-12-23,147,27964,193,100.0,1.4911413574996342e-05,3.0151487543712084e-05,1.4911413574996342e-05,3.0151487543712084e-05,0.003861529952621932,0.005491037018971197,-0.4219848314896144,-1.5240073968715742e-05,0.0009995003330835331,0.19689119170984457,0.22279792746113988,1.0
2021-01-04,2019-05-10,3.457693627773156e-05,3.481279043549412e-05,0.006085613083126086,2.7168700893003478e-05,1.0885694144118634e-05,0.015221528297849575,2020-12-28,148,28171,172,100.0,3.0528249497705756e-05,2.173635409020752e-05,3.0528249497705756e-05,2.173635409020752e-05,0.0055252375059996976,0.004662226301908512,0.15619440850353783,8.791895407498236e-06,0.0008995952428360928,0.20348837209302326,0.20930232558139536,1.0
2021-01-06,2019-05-10,3.353921625784972e-05,3.9681541942012454e-05,0.006163651629646593,2.428353809562962e-05,1.4580345527396335e-05,0.015326057684539355,2020-12-30,149,28364,209,100.0,2.946494644481503e-05,2.8632211462851285e-05,2.946494644481503e-05,2.8632211462851285e-05,0.005428162345104928,0.005350907536376543,0.014232221480636631,8.327349819637467e-07,0.0008995952428360929,0.11483253588516747,0.07655502392344497,1.0
2021-01-08,2019-05-10,3.451617609239042e-05,4.7971956870491335e-05,0.006167888787045524,1.7731749276605276e-05,1.9514239245545843e-05,0.015011936164600368,2021-01-04,150,28536,207,100.0,2.713751502844623e-05,3.546155926725442e-05,2.713751502844623e-05,3.546155926725442e-05,0.005209368006624818,0.00595496089552689,-0.14312540176733402,-8.32404423880819e-06,0.0008995952428360928,0.15942028985507245,0.178743961352657,1.0
2021-01-11,2019-05-10,5.969234278181308e-05,5.687929660160207e-05,0.006115107913669065,2.253472388173041e-05,1.4293638501357608e-05,0.014926887163615383,2021-01-06,151,28745,229,0.01,4.460213073942142e-05,3.9584684360018076e-05,4.460213073942142e-05,3.9584684360018076e-05,0.006678482667449353,0.00629163606385637,0.05792432545770576,5.017446379403346e-06,0.0007996801705643323,0.10480349344978165,0.043668122270742356,1.0
2021-01-13,2019-05-10,5.696251481961077e-05,8.951682420269691e-05,0.0062694099378882,2.5367890982645315e-05,2.3471873947348724e-05,0.01502501518071653,2021-01-08,152,28952,240,0.01,4.419302101883724e-05,6.2823656807827e-05,4.419302101883724e-05,6.2823656807827e-05,0.006647783165750613,0.007926137571845886,-0.19229784940660477,-1.8630635788989764e-05,0.0008995952428360929,0.020833333333333332,0.008333333333333333,1.0
2021-01-15,2019-05-10,6.191695672062547e-05,8.989273960264936e-05,0.0062640601970366935,2.7159551365229734e-05,1.2381885329497886e-05,0.015037322306188235,2021-01-11,153,29181,245,0.01,4.70209258540273e-05,5.667380205701302e-05,4.70209258540273e-05,5.667380205701302e-05,0.006857180605323685,0.0075282004527651245,-0.09785652239062825,-9.652876202985718e-06,0.0008995952428360928,0.06938775510204082,0.0163265306122449,1.0
2021-01-20,2019-05-10,5.184174119966482e-05,6.480568860585809e-05,0.006316983493702575,1.9429951321805887e-05,2.0096313677021703e-05,0.015029776838769314,2021-01-13,154,29421,228,100.0,3.8763299670002444e-05,4.676506363457324e-05,3.8763299670002444e-05,4.676506363457324e-05,0.006226017962550578,0.006838498638924573,-0.09837438312225544,-8.001763964570797e-06,0.0008995952428360928,0.04824561403508772,0.043859649122807015,1.0
2021-01-22,2019-05-10,6.587143848621337e-05,8.435534511063128e-05,0.005899758895302109,1.8252882454682207e-05,1.7632227461796492e-05,0.014811120653758066,2021-01-15,155,29666,228,100.0,4.5821520157147613e-05,5.626140083743769e-05,4.5821520157147613e-05,5.626140083743769e-05,0.006769159486756654,0.007500760017320757,-0.1080784892120541,-1.0439880680290073e-05,0.0008995952428360928,0.11842105263157894,0.11403508771929824,1.0
2021-01-25,2019-05-10,0.00013016776128874753,0.00013781934863341566,0.005806428417343786,2.1406308516866485e-05,1.5937267225511176e-05,0.014863730150438785,2021-01-20,156,29894,220,100.0,8.468569922050636e-05,8.685047822647379e-05,8.468569922050636e-05,8.685047822647379e-05,0.009202483318132467,0.00931936039792827,-0.012700602191313859,-2.1647790059674276e-06,0.0007996801705643322,0.06363636363636363,0.045454545454545456,1.0
2021-01-27,2019-05-10,0.00020149115019787002,0.00021043065601311306,0.005640542050852194,0.00014862371222867598,4.9607593625862e-05,0.014828486932958124,2021-01-22,157,30122,187,100.0,0.00017124079799089802,0.00011840890373805497,0.00017124079799089802,0.00011840890373805497,0.013085900732884154,0.010881585534197439,0.16844963473911967,5.283189425284305e-05,0.0006997551142733422,0.21390374331550802,0.1925133689839572,1.0
2021-01-29,2019-05-10,0.00013100444913155358,9.858778900103608e-05,0.005890291049675396,9.942418488841643e-05,2.2084789288217125e-05,0.015070373116542642,2021-01-25,158,30342,261,100.0,0.000116484787410571,6.341399602962505e-05,0.000116484787410571,6.341399602962505e-05,0.010792811839857627,0.00796329052776709,0.2621672048095173,5.307079138094594e-05,0.0006997551142733422,0.1417624521072797,0.10344827586206896,1.0
2021-02-01,2019-05-10,3.4622724425024655e-05,2.6779151957822928e-05,0.006119278569263413,5.764492236189365e-05,1.052845923651669e-05,0.015378239252033401,2021-01-27,159,30529,244,100.0,4.5284643961361525e-05,1.925321639426717e-05,4.5284643961361525e-05,1.925321639426717e-05,0.006729386596218226,0.0043878487205311865,0.34795710459002827,2.6031427567094355e-05,0.0005998200719676153,0.10245901639344263,0.03278688524590164,1.0
2021-02-03,2019-05-10,1.188940490392908e-05,1.140399669616741e-05,0.005981924587006442,3.8012392715852596e-05,2.028149209709456e-05,0.014915541868693484,2021-01-29,160,30790,221,1.0,2.3000539991353566e-05,1.5179944966245024e-05,2.3000539991353566e-05,1.5179944966245024e-05,0.004795887820972626,0.003896144885171113,0.18760716876381023,7.820595025108542e-06,0.0006997551142733421,0.03619909502262444,0.004524886877828055,1.0
2021-02-05,2019-05-10,6.188958524214479e-06,1.7926866050271276e-05,0.005877429216100153,2.1270107408888798e-05,2.0243539578671646e-05,0.014736334446774897,2021-02-01,161,31034,217,1.0,1.2791304810131806e-05,1.894107796362628e-05,1.2791304810131806e-05,1.894107796362628e-05,0.003576493367829976,0.004352134874245774,-0.2168720661955026,-6.149773153494475e-06,0.00039992002132693545,0.1152073732718894,0.1336405529953917,1.0
2021-02-08,2019-05-10,4.428594411064792e-06,1.7996288350497896e-05,0.0059959052354489634,2.0070176731591302e-05,2.2221751315252677e-05,0.014678561295813882,2021-02-03,162,31255,197,100.0,1.0859904908337113e-05,1.9733661447681335e-05,1.0859904908337113e-05,1.9733661447681335e-05,0.003295436982910933,0.0044422585975696345,-0.3480028963095778,-8.873756539344222e-06,0.00029995500899797546,0.13705583756345177,0.17258883248730963,1.0
