evaluated_session,train_start,baseline_loss_AAPL,model_loss_AAPL,q_effective_AAPL,train_end,train_sessions,train_rows,evaluation_rows,alpha,baseline_loss,model_loss,baseline_mse,model_mse,baseline_rmse,model_rmse,rho,d,r_effective,model_within_spread,baseline_within_spread,learned_coverage,baseline_loss_SPY,model_loss_SPY,q_effective_SPY
2020-11-16,2020-01-08,0.11995185897489684,0.0014928354994858672,0.006770920677511319,2020-11-11,120,11060,37,0.01,0.11995185897489684,0.0014928354994858672,0.11995185897489684,0.0014928354994858672,0.3463406689588978,0.03863722944888605,0.8884415463969917,0.11845902347541097,0.0008995952428360932,0.0,0.0,1.0,,,
2020-11-18,2020-01-08,0.13237389819432221,0.0016854437533876758,0.006763548035848897,2020-11-13,121,11168,36,0.01,0.11031187327350861,0.0014047686983413709,0.11031187327350861,0.0014047686983413709,0.33213231290181416,0.037480244107280986,0.8871526718378618,0.10890710457516724,0.0008995952428360932,0.05555555555555555,0.027777777777777776,1.0,1.7486694406170324e-06,1.3934231098455948e-06,0.01575347179856913
2020-11-20,2020-01-08,0.08183889084880154,0.0009457653687863737,0.006806304787592718,2020-11-16,122,11266,88,1.0,0.07532982466267756,0.0008712799714472832,0.07532982466267756,0.0008712799714472832,0.2744627928566595,0.029517451980943125,0.8924537214180471,0.07445854469123027,0.0006997551142733422,0.0,0.0,1.0,1.0630223242900392e-05,9.377516523521735e-06,0.015878520319749567
2020-11-23,2020-01-08,0.0913865479145443,0.0009126023568875042,0.0068817112664053175,2020-11-18,123,11348,62,0.01,0.084016754559614,0.0008390804000667845,0.084016754559614,0.0008390804000667845,0.28985643784400233,0.028966884541952117,0.9000647190815828,0.0831776741595472,0.0006997551142733422,0.03225806451612903,0.016129032258064516,1.0,1.1103134079802795e-06,9.300923105765115e-07,0.0159880027017139
2020-11-25,2020-01-08,0.00021922351360514423,8.686589526194535e-06,0.0070113744898845165,2020-11-20,124,11493,34,0.01,0.00019361523392076382,7.795492603689011e-06,0.00019361523392076382,7.795492603689011e-06,0.013914569124509887,0.002792040938755915,0.7993440606193216,0.0001858197413170748,0.0008995952428360931,0.23529411764705882,0.029411764705882353,1.0,1.5531362879109e-06,1.1122656848975804e-06,0.01564070535763449
2020-11-27,2020-01-08,0.00010258649023307544,1.2502000271217983e-05,0.006959407049900888,2020-11-23,125,11638,74,0.01,9.446660132334626e-05,1.1667767257564574e-05,9.446660132334626e-05,1.1667767257564574e-05,0.00971939305323878,0.0034158113615310455,0.6485571328558629,8.279883406578168e-05,0.0008995952428360928,0.0945945945945946,0.05405405405405406,1.0,2.441193679748759e-06,2.213126436159246e-06,0.015664856890751668
2020-11-30,2020-01-08,8.665120285636336e-05,1.628886094721645e-05,0.006925979929668067,2020-11-25,126,11718,29,0.01,7.470296404625587e-05,1.4045074354269696e-05,7.470296404625587e-05,1.4045074354269696e-05,0.008643087645410977,0.0037476758603526127,0.5663961752901545,6.065788969198618e-05,0.0008995952428360934,0.5517241379310345,0.3448275862068966,1.0,2.647148308412517e-08,2.14081483524978e-08,0.015621351774960815
2020-12-02,2020-01-08,3.080532626860616e-05,9.450025652199382e-06,0.006580019556714472,2020-11-27,127,11859,34,0.01,2.733798942991617e-05,8.483397002270342e-06,2.733798942991617e-05,8.483397002270342e-06,0.005228574320970887,0.0029126271649956063,0.44294046786069885,1.885459242764583e-05,0.0008995952428360931,0.17647058823529413,0.058823529411764705,1.0,1.3329631397411748e-06,1.2336821278025542e-06,0.015521056226435714
2020-12-04,2020-01-08,5.853837951532289e-06,2.8184220805342313e-06,0.006568244672197821,2020-11-30,128,11926,25,0.01,5.853837951532289e-06,2.8184220805342313e-06,5.853837951532289e-06,2.8184220805342313e-06,0.0024194705932356958,0.0016788156779510464,0.3061227184803802,3.0354158709980576e-06,0.0007996801705643321,0.32,0.32,1.0,,,
2020-12-07,2020-01-08,2.2812402862121336e-06,5.081898976677661e-06,0.006605316973415132,2020-12-02,129,12014,49,0.01,5.364906163327257e-06,4.032074252011726e-06,5.364906163327257e-06,4.032074252011726e-06,0.0023162267081024814,0.002008002552790142,0.1330716696401647,1.3328319113155304e-06,0.000899595242836093,0.32653061224489793,0.30612244897959184,1.0,8.850789328761744e-06,2.8453158676067553e-06,0.015360327159659312
