evaluated_session,train_start,baseline_loss_AAPL,model_loss_AAPL,baseline_loss_SPY,model_loss_SPY,train_end,train_sessions,train_rows,evaluation_rows,alpha,baseline_loss,model_loss,baseline_rmse,model_rmse,model_within_spread,baseline_within_spread,learned_coverage
2022-05-13,2020-08-26,1.2738203611134372e-05,3.956352339152832e-05,1.4440831462754727e-05,1.327825079343288e-05,2022-05-09,250,50649,195,100.0,1.3689928923065753e-05,2.487072999054164e-05,0.0036999903949964186,0.004987056244974749,0.2205128205128205,0.28717948717948716,1.0
2022-05-16,2020-08-28,9.36063817314139e-06,3.1768414626619664e-05,1.0002934907728745e-05,6.444165017395082e-06,2022-05-11,250,50595,215,1.0,9.686267680443817e-06,1.8929609010780226e-05,0.0031122769286237714,0.004350817050943446,0.13023255813953488,0.16744186046511628,1.0
2022-05-18,2020-08-31,1.7869983403436775e-05,6.007270184782922e-05,2.008622047855408e-05,1.9577608841695565e-05,2022-05-13,250,50552,214,1.0,1.900917068503913e-05,3.9257467125050237e-05,0.004359950766354952,0.006265577956186503,0.17757009345794392,0.24766355140186916,1.0
2022-05-20,2020-09-02,9.510633810809184e-06,4.063199406979052e-05,1.1861772815515797e-05,1.1340693178319076e-05,2022-05-16,250,50559,229,0.01,1.0773472664865574e-05,2.4899111931576597e-05,0.0032822968581262685,0.004989900994165776,0.22270742358078602,0.31004366812227074,1.0
2022-05-23,2020-09-04,9.465374263493833e-06,2.917285045258665e-05,7.639648484124778e-06,7.181008316507557e-06,2022-05-18,250,50541,244,1.0,8.462721581381318e-06,1.7095363377854687e-05,0.0029090757263057483,0.0041346539610776,0.2336065573770492,0.3114754098360656,1.0
2022-05-25,2020-09-09,1.0439825273918496e-05,4.421638795490907e-05,1.274582942291739e-05,1.0493630974390478e-05,2022-05-20,250,50544,206,1.0,1.1592827348417942e-05,2.7355009464649772e-05,0.0034048241288527578,0.005230201665772532,0.1796116504854369,0.3058252427184466,1.0
2022-05-27,2020-09-11,2.5982531056632137e-05,1.4102469378263446e-05,1.0085229965474942e-05,2.808084195265302e-06,2022-05-23,250,50546,226,100.0,1.6767723786979072e-05,7.555723984578682e-06,0.0040948411186490586,0.002748767721103164,0.3008849557522124,0.28761061946902655,1.0
2022-06-01,2020-09-14,1.829648100742005e-05,2.5135810881181506e-05,1.5133129897058308e-05,4.159451195176648e-06,2022-05-25,250,50540,205,100.0,1.6722520942752257e-05,1.4698792891071771e-05,0.0040893179067849755,0.0038339004800687993,0.2146341463414634,0.21951219512195122,1.0
2022-06-03,2020-09-16,1.8041791419596957e-05,2.1289441365089424e-05,1.3471597674187726e-05,2.8896531742614365e-06,2022-05-27,250,50554,225,100.0,1.5563730810975063e-05,1.131266732384047e-05,0.003945089455383117,0.0033634308858426793,0.27111111111111114,0.26222222222222225,1.0
2022-06-06,2020-09-18,2.0645949180711395e-05,1.9039675217250204e-05,1.79099150234411e-05,4.8713507110343e-06,2022-06-01,250,50494,186,100.0,1.914554335253091e-05,1.1269948875131803e-05,0.004375562061327769,0.003357074451830314,0.26881720430107525,0.23655913978494625,1.0
2022-06-08,2020-09-21,2.70531427181412e-05,1.3154129018034654e-05,1.80979989644668e-05,4.1519173616890196e-06,2022-06-03,250,50447,179,100.0,2.2350441529060788e-05,8.426710606322422e-06,0.004727625358365528,0.002902879709240881,0.36312849162011174,0.2346368715083799,1.0
2022-06-10,2020-09-23,1.0214395592956099e-05,5.476180476783086e-05,6.418621333379614e-06,7.228045115968407e-06,2022-06-06,250,50360,234,100.0,7.959640797737588e-06,2.6525938991724525e-05,0.00282128353728185,0.00515033387186933,0.24358974358974358,0.33760683760683763,1.0
2022-06-13,2020-09-25,3.062396782295953e-05,0.00010491907098301426,1.8102424084721256e-05,3.129707552475234e-05,2022-06-08,250,50298,220,100.0,2.3680202659027394e-05,6.409232804706901e-05,0.0048662308472808185,0.008005768423272622,0.18636363636363637,0.19545454545454546,1.0
2022-06-15,2020-09-28,1.4120223804523933e-05,4.0713067787843116e-05,1.8018398070956897e-05,1.6556192884197694e-05,2022-06-10,250,50271,204,0.01,1.6203071819431743e-05,2.7805717961875714e-05,0.0040253039412486286,0.005273112739348147,0.15196078431372548,0.2107843137254902,1.0
2022-06-17,2020-09-30,1.3584298483516033e-05,4.386690394873511e-05,9.011942291908308e-06,2.1198403233824416e-05,2022-06-13,250,50226,226,0.01,1.089348709641945e-05,3.0526591581110676e-05,0.0033005283056534223,0.00552508747271124,0.19469026548672566,0.21238938053097345,1.0
2022-06-22,2020-10-02,1.8704513540854243e-05,4.374795799515778e-05,8.84575995658313e-06,1.2825129046489572e-05,2022-06-15,250,50189,211,100.0,1.305091551385517e-05,2.601496129947601e-05,0.003612605086894383,0.005100486378716839,0.1943127962085308,0.22274881516587677,1.0
2022-06-27,2020-10-05,3.0792465092688055e-05,2.3484164381398176e-05,1.6276702878380764e-05,5.963560103057609e-06,2022-06-17,250,50179,219,1.0,2.2639776725748347e-05,1.36438249921932e-05,0.004758127438998281,0.00369375486357625,0.2100456621004566,0.2146118721461187,1.0
2022-06-29,2020-10-07,1.796636213168289e-05,3.410306546070405e-05,1.044832792905134e-05,6.457133882662936e-06,2022-06-22,250,50165,227,1.0,1.3760237269417662e-05,1.863595836638149e-05,0.0037094793798345426,0.004316938540954862,0.24669603524229075,0.21585903083700442,1.0
2022-07-01,2020-10-09,2.195869076022616e-05,3.0246712677904e-05,1.3316391470309608e-05,4.657777820732969e-06,2022-06-27,250,50145,211,1.0,1.7166515324585228e-05,1.605758766231627e-05,0.004143249367897765,0.004007191992195566,0.2796208530805687,0.27014218009478674,1.0
2022-07-06,2020-10-12,2.5384245801228034e-05,3.332576399806602e-05,1.2645068353334056e-05,7.148304161063651e-06,2022-06-29,250,50148,205,0.01,1.8300020293618698e-05,1.8768542430172018e-05,0.004277852299182231,0.004332267585245863,0.22926829268292684,0.23902439024390243,1.0
2022-07-08,2020-10-14,5.418712642647431e-05,1.7396294326536885e-05,2.021424465560827e-05,5.07602817412137e-06,2022-07-01,250,50160,214,0.01,3.57719194852572e-05,1.0718019215881746e-05,0.00598096309010992,0.0032738386056557134,0.21495327102803738,0.17757009345794392,1.0
2022-07-11,2020-10-16,3.0233217165557997e-05,3.249526799083909e-05,1.6359009821985012e-05,6.731843425446398e-06,2022-07-06,250,50125,219,100.0,2.2884321951610665e-05,1.8848887855745243e-05,0.004783756050595668,0.004341530589060181,0.2328767123287671,0.2191780821917808,1.0
2022-07-13,2020-10-19,2.6219109776688564e-05,4.046715551578688e-05,1.825470418919829e-05,4.948117288927278e-06,2022-07-08,250,50107,233,100.0,2.2253997982058214e-05,2.2783857514431884e-05,0.004717414332243694,0.004773243919435909,0.18454935622317598,0.17167381974248927,1.0
2022-07-15,2020-10-21,5.4969660146565926e-05,1.705729501010299e-05,3.167429541688391e-05,2.691447147203893e-06,2022-07-11,250,50073,208,100.0,4.28739899984618e-05,9.59810477359769e-06,0.006547823302324353,0.0030980808210241528,0.052884615384615384,0.02403846153846154,1.0
2022-07-18,2020-10-23,3.174847383843124e-05,3.354791813660215e-05,2.1397097784173383e-05,4.939488838959054e-06,2022-07-13,250,50045,229,100.0,2.636937449145882e-05,1.8681529112936082e-05,0.005135111925894003,0.004322213450644945,0.2314410480349345,0.24017467248908297,1.0
2022-07-20,2020-10-26,6.746688121052581e-05,1.9536145643589014e-05,2.9592408569672514e-05,2.682904292917686e-06,2022-07-15,250,50006,229,100.0,4.86123402452102e-05,1.1146322438451318e-05,0.006972255033001174,0.003338610854599757,0.24017467248908297,0.24890829694323144,1.0
2022-07-22,2020-10-28,5.357904741962177e-05,1.5714864944809602e-05,3.333484370493083e-05,2.3812106612371326e-06,2022-07-18,250,49958,227,1.0,4.3679899347680386e-05,9.194884215838042e-06,0.006609077042044553,0.0030323067483086275,0.2511013215859031,0.21585903083700442,1.0
2022-07-25,2020-10-30,3.483046934427815e-05,2.316982690489755e-05,2.7319187707443668e-05,4.42490581481102e-06,2022-07-20,250,49947,233,1.0,3.1090947155982865e-05,1.3837591512408117e-05,0.005575925677049763,0.0037198913307256863,0.24034334763948498,0.20600858369098712,1.0
2022-07-27,2020-11-02,4.04092455103041e-05,1.694731433107109e-05,3.2102077957365144e-05,2.7903379998166656e-06,2022-07-22,250,49936,199,100.0,3.644351225638852e-05,1.0188958796050133e-05,0.006036846217719027,0.0031920148489708085,0.3165829145728643,0.2562814070351759,1.0
2022-07-29,2020-11-04,0.00010092909405847705,1.4128623687923856e-05,3.3602788773934746e-05,4.4149484841936385e-06,2022-07-25,250,49925,199,100.0,6.57434872766057e-05,9.052130114115099e-06,0.008108235768439748,0.0030086758074134704,0.27638190954773867,0.18090452261306533,1.0
2022-08-01,2020-11-06,8.623444911864946e-05,1.2547049562809388e-05,,,2022-07-27,250,49885,96,100.0,8.623444911864946e-05,1.2547049562809388e-05,0.009286250541453718,0.00354218146949156,0.21875,0.052083333333333336,1.0
2022-08-03,2020-11-09,6.612870545844658e-05,1.0538889379495973e-05,3.373887794869083e-05,4.04632676005058e-06,2022-07-29,250,49841,197,100.0,5.067366085988293e-05,7.4409153377301486e-06,0.007118543450726625,0.002727804123783478,0.1218274111675127,0.02030456852791878,1.0
2022-08-05,2020-11-11,8.539770309719109e-05,1.598357750799203e-05,2.938279288816636e-05,5.275818238670481e-06,2022-08-01,250,49741,206,100.0,5.820599911222763e-05,1.0785636115117489e-05,0.007629285622666623,0.00328414922241933,0.21359223300970873,0.0825242718446602,1.0
2022-08-08,2020-11-13,6.080772232808192e-05,1.6077681706034255e-05,1.8720933204297926e-05,5.593661136330598e-06,2022-08-03,250,49700,228,100.0,4.013351012692487e-05,1.0927636513899125e-05,0.006335101429884519,0.003305697583551636,0.29385964912280704,0.22807017543859648,1.0
2022-08-10,2020-11-16,6.997707465110085e-05,2.1057293759582908e-05,2.8878773904734615e-05,9.163842054863015e-06,2022-08-05,250,49685,195,100.0,5.0587107119481906e-05,1.5446024237356094e-05,0.007112461396695374,0.003930143030139755,0.2205128205128205,0.15897435897435896,1.0
2022-08-12,2020-11-18,6.818973044355035e-05,2.65963005470725e-05,2.8508068565866796e-05,1.0133922684684248e-05,2022-08-08,250,49798,201,100.0,4.982955852999527e-05,1.8979379446564504e-05,0.007059005491568573,0.0043565329617213395,0.1691542288557214,0.16417910447761194,1.0
2022-08-15,2020-11-20,6.532075277631153e-05,2.4962468370325135e-05,2.9254298496973383e-05,1.0793607166587325e-05,2022-08-10,250,49771,192,100.0,4.860244844891e-05,1.8394610833175833e-05,0.00697154562840336,0.004288893893905028,0.09375,0.046875,1.0
2022-08-17,2020-11-23,2.515168577778391e-05,1.717679925661187e-05,1.5703450433563544e-05,1.0719219707748058e-05,2022-08-12,250,49758,223,100.0,2.053349002657306e-05,1.4020403871741217e-05,0.004531389414580594,0.0037443829761045033,0.2062780269058296,0.12556053811659193,1.0
2022-08-19,2020-11-25,2.021415499350491e-05,1.9757828782084625e-05,1.4780544296724925e-05,8.47732960780641e-06,2022-08-15,250,49724,222,100.0,1.739944674967744e-05,1.3914326957571134e-05,0.004171264406589139,0.0037301912762713837,0.22072072072072071,0.15765765765765766,1.0
2022-08-22,2020-11-27,9.98044735775414e-06,1.6531012022597844e-05,9.547240608087724e-06,4.05240761775268e-06,2022-08-17,250,49724,222,100.0,9.769698128186695e-06,1.0460339609429926e-05,0.0031256516325698703,0.0032342448283068995,0.14864864864864866,0.0990990990990991,1.0
2022-08-24,2020-11-30,1.4912838738793183e-05,1.7852307705075607e-05,1.1773848702467292e-05,5.33782766914144e-06,2022-08-19,250,49735,223,100.0,1.3406686568896904e-05,1.1847602037609435e-05,0.0036615142453494433,0.003442034578212345,0.2242152466367713,0.23766816143497757,1.0
2022-08-26,2020-12-02,1.035838262356773e-05,2.1842556648389992e-05,1.0998401170051733e-05,2.9659218831887208e-06,2022-08-22,250,49792,217,100.0,1.0679866593921447e-05,1.2360744715639125e-05,0.0032680065168113493,0.003515785078135341,0.31336405529953915,0.34101382488479265,1.0
2022-08-29,2020-12-04,6.270606654330928e-06,1.2286897244835727e-05,9.118944521955004e-06,2.4717212961693072e-06,2022-08-24,250,49792,228,100.0,7.694775588142963e-06,7.3793092705025165e-06,0.0027739458516962733,0.002716488407945544,0.20175438596491227,0.15789473684210525,1.0
2022-08-31,2020-12-07,5.782015494973705e-06,1.3456901015576523e-05,7.2731830149037355e-06,2.6774538296631094e-06,2022-08-26,250,49824,235,100.0,6.537117345491466e-06,7.998372440582071e-06,0.002556778704833773,0.0028281393955358835,0.17446808510638298,0.1702127659574468,1.0
2022-09-02,2020-12-09,6.086489465609593e-06,1.766134663709854e-05,7.5632255608812686e-06,2.3381209158073984e-06,2022-08-29,250,49857,244,100.0,6.855118498804277e-06,9.685733249377331e-06,0.002618228121994773,0.003112191068905849,0.11885245901639344,0.10655737704918032,1.0
2022-09-07,2020-12-11,6.311726525030822e-06,1.5420518686250585e-05,1.2871197721840386e-05,4.453953739337748e-06,2022-08-31,250,49896,222,100.0,9.32553761545684e-06,1.0381826683614958e-05,0.003053774322941504,0.0032220842142338486,0.12612612612612611,0.07657657657657657,1.0
2022-09-09,2020-12-16,9.963033829603792e-06,1.1750443573050943e-05,1.414754525099406e-05,6.153410556958788e-06,2022-09-02,250,49945,223,100.0,1.1783202474782517e-05,9.31585970506467e-06,0.0034326669624043806,0.0030521893298196085,0.16143497757847533,0.15246636771300448,1.0
2022-09-12,2020-12-18,9.412532100152934e-06,8.529994864933521e-06,8.16621364577656e-06,3.089403101761338e-06,2022-09-07,250,49965,219,100.0,8.849127867352656e-06,6.070549273362534e-06,0.0029747483704260862,0.0024638484680196008,0.182648401826484,0.1552511415525114,1.0
2022-09-14,2020-12-21,1.5634990458669762e-05,1.9631154536920928e-05,1.5862899705586432e-05,5.117710357051788e-06,2022-09-09,250,49980,222,100.0,1.574483860921068e-05,1.2635935945722737e-05,0.003967976639196693,0.00355470616869,0.11711711711711711,0.0945945945945946,1.0
2022-09-16,2020-12-23,3.5342669349922516e-05,3.3735954643797e-05,9.555036481991377e-06,7.661435422773373e-06,2022-09-12,250,49965,254,0.01,2.1535117893077495e-05,1.9774794745926086e-05,0.004640594562453985,0.004446885960526319,0.20078740157480315,0.08267716535433071,1.0
2022-09-19,2020-12-28,1.9733617210405342e-05,2.286637035113437e-05,,,2022-09-14,250,49966,118,1.0,1.9733617210405342e-05,2.286637035113437e-05,0.004442253618424475,0.004781879374381412,0.22033898305084745,0.15254237288135594,1.0
2022-09-21,2020-12-30,3.848626927521124e-05,4.444263275831649e-05,1.496988415562911e-05,1.0638301613433924e-05,2022-09-16,250,49983,255,1.0,2.6497523920130157e-05,2.720905217465087e-05,0.005147574566738218,0.0052162296895986926,0.1843137254901961,0.07450980392156863,1.0
2022-09-23,2021-01-04,4.2664731105306825e-05,4.835690086267323e-05,2.3742909569220585e-05,1.6056205691413514e-05,2022-09-19,250,49892,261,1.0,3.2587592432831774e-05,3.1154614928554075e-05,0.005708554320739339,0.005581631923421149,0.14942528735632185,0.08045977011494253,1.0
2022-09-26,2021-01-06,5.7850601370212854e-05,6.0499855238574226e-05,3.662796773080682e-05,2.464655744465223e-05,2022-09-21,250,49947,237,1.0,4.6925870129674736e-05,4.204372726026839e-05,0.006850245990449886,0.006484113452143507,0.0759493670886076,0.029535864978902954,1.0
2022-09-28,2021-01-08,6.267409752929904e-05,6.617734212082097e-05,2.4312327665331744e-05,1.793677652539547e-05,2022-09-23,250,49971,254,1.0,4.27380596472373e-05,4.110744189012739e-05,0.00653743524994606,0.006411508550265483,0.1220472440944882,0.015748031496062992,1.0
2022-09-30,2021-01-11,9.587910571774603e-05,0.00011619258130072065,3.972291412758316e-05,3.7633803741580923e-05,2022-09-26,250,49987,227,0.01,6.718254966286104e-05,7.60480077462704e-05,0.00819649618208055,0.008720550885481399,0.06607929515418502,0.03524229074889868,1.0
2022-10-03,2021-01-13,4.995427205293309e-05,6.78043802688683e-05,1.823438247004218e-05,1.632087169077848e-05,2022-09-28,250,49990,232,0.01,3.2863814303530666e-05,4.006542090567336e-05,0.005732696948516524,0.006329725184056048,0.15086206896551724,0.15086206896551724,1.0
2022-10-05,2021-01-15,4.05569060681406e-05,5.6374655419236326e-05,1.0266701043055439e-05,1.1826495134899046e-05,2022-09-30,250,49954,226,100.0,2.4473611364555563e-05,3.272076500277405e-05,0.004947081095409248,0.005720206727276039,0.1592920353982301,0.1592920353982301,1.0
2022-10-07,2021-01-20,5.112222836349444e-05,7.810726237855737e-05,1.6653865779942236e-05,1.3996679302469503e-05,2022-10-03,250,49941,263,100.0,3.395357627815094e-05,4.617385407830067e-05,0.005826969733759645,0.006795134588681866,0.12927756653992395,0.09505703422053231,1.0
2022-10-10,2021-01-22,5.792085059416723e-05,9.501840783664062e-05,1.658572695707542e-05,2.0335224822742526e-05,2022-10-05,250,49920,260,100.0,3.693532628610523e-05,5.710233030650774e-05,0.006077444058656996,0.007556608386472581,0.1423076923076923,0.10384615384615385,1.0
2022-10-12,2021-01-25,8.627033356270307e-05,0.00011563887774871923,2.9542826243586756e-05,2.933946179922553e-05,2022-10-07,250,49936,257,0.01,5.7134026301522706e-05,7.131388589917382e-05,0.007558705332364975,0.008444754934228336,0.07782101167315175,0.03501945525291829,1.0
2022-10-14,2021-01-27,6.640503787084573e-05,0.00010366748325662128,1.4215175194077809e-05,1.7327435294848044e-05,2022-10-10,250,49960,269,100.0,3.9437041915192415e-05,5.905310903102098e-05,0.006279891871297819,0.0076846020736939255,0.19330855018587362,0.12639405204460966,1.0
2022-10-17,2021-01-29,4.952817189470299e-05,6.978913905371518e-05,2.1535633600132446e-05,2.3247240699022447e-05,2022-10-12,250,50030,243,100.0,3.5013522408629375e-05,4.5656302869800425e-05,0.005917222524853141,0.006756944788127281,0.102880658436214,0.09053497942386832,1.0
2022-10-19,2021-02-01,3.9999955598803694e-05,6.610676837009733e-05,1.3856687454415854e-05,1.5383519975527003e-05,2022-10-14,250,50029,243,100.0,2.5260746809580924e-05,3.7509710633240807e-05,0.005026007044322652,0.006124517175520108,0.20987654320987653,0.13991769547325103,1.0
2022-10-24,2021-02-03,3.168216360259992e-05,5.1372454176746486e-05,1.0751499070756273e-05,1.3831238303477076e-05,2022-10-17,250,50028,241,100.0,2.1086557491044208e-05,3.236818722015368e-05,0.004592010179762694,0.005689304634149386,0.0912863070539419,0.04149377593360996,1.0
2022-10-26,2021-02-05,3.0008266799409535e-05,5.1115243014972506e-05,7.251580212811239e-06,9.816966564113612e-06,2022-10-19,250,50041,243,1.0,1.8770396880101735e-05,3.072103242195577e-05,0.004332481607589551,0.005542655719233856,0.19753086419753085,0.18518518518518517,1.0
2022-10-28,2021-02-08,5.828103661263654e-06,9.143584243322113e-06,4.700455168253562e-06,5.738885220241408e-06,2022-10-24,250,50039,242,100.0,5.222342074109471e-06,7.314613693733306e-06,0.0022852444232749963,0.0027045542504696234,0.19421487603305784,0.09504132231404959,1.0
2022-10-31,2021-02-10,8.861023771131899e-06,1.350529611046242e-05,4.425639027625361e-06,3.824646174507967e-06,2022-10-26,250,50069,241,100.0,6.523704839906462e-06,8.403874774917958e-06,0.002554154427576074,0.002898943734348419,0.23236514522821577,0.24066390041493776,1.0
2022-11-02,2021-02-12,6.190245412177864e-06,2.0652343896591398e-05,4.921564678633346e-06,2.8701276237452397e-06,2022-10-28,250,50067,233,100.0,5.547737572872056e-06,1.1646757973004072e-05,0.0023553635755169636,0.0034127346766199204,0.22317596566523606,0.15879828326180256,1.0
2022-11-04,2021-02-17,1.2341565303527451e-05,1.8153479648399778e-05,3.8964069725795365e-06,2.330467848292414e-06,2022-10-31,250,50061,220,100.0,7.351244471603683e-06,8.803518130154519e-06,0.0027113178477640135,0.002967072316300113,0.4,0.38636363636363635,1.0
2022-11-07,2021-02-19,7.257433937190633e-06,2.8751858032503812e-05,3.704763669405961e-06,2.349827736481401e-06,2022-11-02,250,50058,246,100.0,5.524424050466403e-06,1.5872818863712392e-05,0.002350409336789318,0.003984070639899899,0.10569105691056911,0.11788617886178862,1.0
2022-11-09,2021-02-22,6.963075613175335e-06,4.287686876859945e-05,3.413366056001193e-06,3.499905672468788e-06,2022-11-04,250,50047,248,100.0,5.159594144611053e-06,2.287083106653307e-05,0.00227147400262716,0.004782345770281888,0.16129032258064516,0.18951612903225806,1.0
2022-11-11,2021-02-24,6.901569641053567e-05,1.6478715116104388e-05,1.922589789909009e-05,5.992575441855273e-06,2022-11-07,250,50049,248,100.0,4.4522327787969705e-05,1.1320210921514097e-05,0.006672505360654999,0.0033645521130626133,0.25,0.16129032258064516,1.0
2022-11-14,2021-02-26,5.5100112845453635e-05,2.2206179676331136e-05,2.0484915465240587e-05,9.388211376334112e-06,2022-11-09,250,50064,238,100.0,3.9246934213339246e-05,1.6335765622971155e-05,0.006264737361880325,0.004041752790927613,0.13025210084033614,0.1638655462184874,1.0
2022-11-16,2021-03-01,6.612293940691143e-05,2.963333037584857e-05,2.226652671037151e-05,9.71577087793314e-06,2022-11-11,250,50104,228,100.0,4.381002768411041e-05,1.9499835192698615e-05,0.00661891438863734,0.004415861772372253,0.12719298245614036,0.16666666666666666,1.0
2022-11-18,2021-03-03,8.029914580122789e-05,2.1379544779007854e-05,2.459533608927907e-05,7.11795006594753e-06,2022-11-14,250,50106,214,100.0,5.16663464165813e-05,1.4048818524631053e-05,0.007187930607384945,0.003748175359375686,0.14018691588785046,0.1308411214953271,1.0
2022-11-21,2021-03-05,6.18324446004613e-05,1.730716034671602e-05,2.2733454266178216e-05,8.174697608384103e-06,2022-11-16,250,50135,231,100.0,4.169054048886093e-05,1.2602558329999578e-05,0.006456821237177078,0.003550008215483392,0.10822510822510822,0.1471861471861472,1.0
2022-11-23,2021-03-08,9.70057851841276e-05,2.0810007644309443e-05,2.9094481092476057e-05,1.2901556546114203e-05,2022-11-18,250,50124,220,0.01,6.181538215481725e-05,1.671199207524464e-05,0.00786227588900423,0.004088030341771529,0.23636363636363636,0.17272727272727273,1.0
2022-11-25,2021-03-10,6.42282645830904e-05,2.6979101683639455e-05,2.752006979728323e-05,1.0477756352072815e-05,2022-11-21,250,50111,228,100.0,4.667917146180539e-05,1.9090300626004527e-05,0.0068322157066214905,0.004369244857638964,0.38596491228070173,0.36403508771929827,1.0
2022-11-28,2021-03-12,4.164343071696817e-05,1.5815026051779207e-05,1.7001529643376214e-05,6.388720176037485e-06,2022-11-23,250,50084,229,100.0,2.9053463792905896e-05,1.099896584452252e-05,0.005390126509916618,0.003316468881886655,0.13100436681222707,0.1222707423580786,1.0
2022-11-30,2021-03-15,7.72983956837133e-05,1.3098656896851514e-05,2.253537556534648e-05,7.616745807391551e-06,2022-11-25,250,50106,232,100.0,4.9208743122999273e-05,1.0286814570792307e-05,0.007014894377180549,0.0032073064354364877,0.25,0.1853448275862069,1.0
2022-12-02,2021-03-17,9.33324259408785e-05,1.589462382878688e-05,4.194149891845724e-05,1.4295652403105354e-05,2022-11-28,250,50147,214,100.0,6.955811858003876e-05,1.5154912748681876e-05,0.008340150992640287,0.003892931125602131,0.1542056074766355,0.13551401869158877,1.0
2022-12-05,2021-03-22,6.595288169981661e-05,1.4497233079494246e-05,2.156840072133642e-05,6.347111655575455e-06,2022-11-30,250,50176,226,100.0,4.297507517555917e-05,1.0277922430828323e-05,0.006555537748770819,0.0032059199039945344,0.16371681415929204,0.18141592920353983,1.0
2022-12-07,2021-03-24,3.515912608928499e-05,2.6076646729525635e-05,2.1870113032596624e-05,4.789013453666292e-06,2022-12-02,250,50179,219,1.0,2.921244444747924e-05,1.655067384809086e-05,0.00540485378594826,0.004068251940095508,0.2054794520547945,0.1963470319634703,1.0
2022-12-09,2021-03-26,3.4607983094761755e-05,2.551387921269267e-05,1.4125709224384629e-05,4.4876758626696974e-06,2022-12-05,250,50183,197,100.0,2.431486069289711e-05,1.4947411539330869e-05,0.0049310101087806655,0.0038661882441664514,0.22842639593908629,0.19796954314720813,1.0
2022-12-12,2021-03-29,2.9095554802809693e-05,2.2363321039090134e-05,1.616316676780394e-05,7.349456962606374e-06,2022-12-07,250,50236,198,100.0,2.289062114965037e-05,1.5159699386231763e-05,0.004784414399866547,0.003893545862864821,0.2828282828282828,0.21212121212121213,1.0
2022-12-14,2021-03-31,4.3605200057503265e-05,1.933770387260662e-05,2.198381631953867e-05,1.2426754790553876e-05,2022-12-09,250,50342,217,100.0,3.274468933198188e-05,1.586630548576907e-05,0.005722297557099061,0.0039832531285080375,0.09216589861751152,0.10138248847926268,1.0
2022-12-16,2021-04-05,2.5149715932286324e-05,3.293339274531914e-05,1.4194050016513561e-05,9.541552970989772e-06,2022-12-12,250,50356,242,100.0,1.930971220032481e-05,2.046418889867249e-05,0.004394281761599364,0.004523736165900095,0.13636363636363635,0.1322314049586777,1.0
2022-12-19,2021-04-07,2.296577184552928e-05,2.77062805053584e-05,1.2531094278577455e-05,8.181520792147495e-06,2022-12-14,250,50380,232,100.0,1.729866247727096e-05,1.7102316178355927e-05,0.004159166079548996,0.004135494671542441,0.14224137931034483,0.15086206896551724,1.0
2022-12-21,2021-04-09,4.285405000569618e-05,1.9366189303266602e-05,2.3515293853471827e-05,1.608094419795271e-05,2022-12-16,250,50420,220,0.01,3.3272575366639575e-05,1.7738499682906538e-05,0.005768238497725244,0.004211709828906372,0.14545454545454545,0.16818181818181818,1.0
2022-12-23,2021-04-12,2.9485348119590547e-05,2.3095243062031445e-05,1.618240616127234e-05,8.876958888144117e-06,2022-12-19,250,50475,229,1.0,2.2514374167633405e-05,1.564461380060577e-05,0.004744931418643836,0.0039553272684577905,0.14847161572052403,0.14847161572052403,1.0
2022-12-28,2021-04-14,1.1667085326364645e-05,7.326521153484904e-05,1.2261650204413782e-05,1.1347516881766758e-05,2022-12-21,250,50505,211,1.0,1.1962958843877249e-05,4.2453088603220404e-05,0.003458751052602261,0.006515603471914202,0.13744075829383887,0.20853080568720378,1.0
2022-12-30,2021-04-16,1.0120576423020897e-05,3.782862097555927e-05,7.474898277502361e-06,6.7591511232593524e-06,2022-12-23,250,50508,239,0.01,8.71471397749431e-06,2.131890268584341e-05,0.0029520694398157896,0.004617239725836575,0.1589958158995816,0.14225941422594143,1.0
2023-01-04,2021-04-19,9.66541666260844e-06,4.971365701467552e-05,7.30145004617739e-06,5.929426721092447e-06,2022-12-28,250,50521,222,100.0,8.494081852665127e-06,2.801876813046769e-05,0.0029144608168004465,0.005293275746687271,0.10810810810810811,0.09009009009009009,1.0
2023-01-06,2021-04-21,2.1815942963816267e-05,3.161174604387142e-05,7.825320914600871e-06,5.904705878005015e-06,2022-12-30,250,50554,235,100.0,1.4612260972518125e-05,1.837535514995723e-05,0.0038225987197871196,0.004286648475202653,0.2,0.2,1.0
2023-01-09,2021-04-23,1.8871136604929665e-05,2.8676985136201928e-05,6.020373898664276e-06,4.300666853531848e-06,2023-01-04,250,50581,248,100.0,1.2497572843354492e-05,1.658711760084539e-05,0.0035351906374839945,0.004072728520395804,0.1693548387096774,0.16532258064516128,1.0
2023-01-11,2021-04-26,3.1216368812166897e-05,2.349889760835227e-05,1.0922519096545963e-05,9.165483126957924e-06,2023-01-06,250,50618,226,100.0,2.124903554476015e-05,1.645903474359664e-05,0.004609667617601095,0.004056973594145843,0.16371681415929204,0.12831858407079647,1.0
2023-01-13,2021-04-28,4.97872276672902e-05,1.3035551507108763e-05,1.6110865023510575e-05,1.7573857993360285e-05,2023-01-09,250,50676,182,100.0,3.368918618372522e-05,1.520496175053669e-05,0.005804238639453518,0.003899354017082405,0.26373626373626374,0.13186813186813187,1.0
