evaluated_session,train_start,baseline_loss_AAPL,model_loss_AAPL,q_effective_AAPL,baseline_loss_SPY,model_loss_SPY,q_effective_SPY,train_end,train_sessions,train_rows,evaluation_rows,alpha,baseline_loss,model_loss,baseline_mse,model_mse,baseline_rmse,model_rmse,rho,d,r_effective,model_within_spread,baseline_within_spread,learned_coverage
2022-08-17,2020-11-23,2.6112689376695557e-05,4.63062618168114e-06,0.005201410160087847,1.5674761216046332e-05,4.0123297780749285e-06,0.01398051663951594,2022-08-12,250,45899,218,100.0,2.1133127318404184e-05,4.335659090052489e-06,2.1133127318404184e-05,4.335659090052489e-06,0.004597078128377218,0.002082224553224865,0.54705478239068,1.6797468228351696e-05,0.026641930946421182,0.15137614678899083,0.08256880733944955,1.0
2022-08-19,2020-11-25,1.9869042270669142e-05,7.774746826016797e-06,0.00516795865633075,1.2505586685170148e-05,3.6637432587413298e-06,0.014039655051531935,2022-08-15,250,45878,222,100.0,1.605463960250525e-05,5.645172906031757e-06,1.605463960250525e-05,5.645172906031757e-06,0.0040068241292207036,0.0023759572609859288,0.4070223238253199,1.0409466696473491e-05,0.026739297189621602,0.2072072072072072,0.11261261261261261,1.0
2022-08-22,2020-11-27,1.0436509002295394e-05,8.397819285742243e-06,0.005247201492537312,8.312716505841457e-06,3.864604862396283e-06,0.014230890225991378,2022-08-17,250,45884,221,0.01,9.408247476862945e-06,6.203005062674289e-06,9.408247476862945e-06,6.203005062674289e-06,0.0030672866636268195,0.002490583277602716,0.18801743992920372,3.2052424141886564e-06,0.02703133905103044,0.18099547511312217,0.08144796380090498,1.0
2022-08-24,2020-11-30,1.5366179655812042e-05,7.332228284637059e-06,0.0053818094839442705,1.0048374377453976e-05,3.29310472482313e-06,0.014568759548926882,2022-08-19,250,45907,222,0.01,1.2803093327954776e-05,5.385443505807823e-06,1.2803093327954776e-05,5.385443505807823e-06,0.0035781410436083673,0.002320655835277567,0.35143533835175267,7.417649822146953e-06,0.027615167032973353,0.2882882882882883,0.22972972972972974,1.0
2022-08-26,2020-12-02,1.2778487312660355e-05,1.4684637186747981e-05,0.005293183555843086,7.92542447184027e-06,8.857564951389581e-06,0.014320106791256464,2022-08-22,250,45967,210,0.01,1.0259516600044216e-05,1.1660109216966717e-05,1.0259516600044216e-05,1.1660109216966717e-05,0.0032030480171305917,0.003414690208052074,-0.0660752476358688,-1.4005926169225011e-06,0.02839307450121788,0.3,0.2619047619047619,1.0
2022-08-29,2020-12-04,6.336016586753872e-06,1.3999528391878704e-05,0.005500550055005502,6.859165059772614e-06,6.832556289632794e-06,0.014821810466063016,2022-08-24,250,45973,228,0.01,6.597590823263242e-06,1.0416042340755749e-05,6.597590823263242e-06,1.0416042340755749e-05,0.0025685775875498177,0.0032273894002360095,-0.2564889672321078,-3.818451517492507e-06,0.028490270399627496,0.20614035087719298,0.11403508771929824,1.0
2022-08-31,2020-12-07,5.756469957301535e-06,1.4901866973831122e-05,0.005663583160279401,6.393123756486188e-06,6.174265675209912e-06,0.015086080208934984,2022-08-26,250,45998,225,0.01,6.064893353350988e-06,1.0673829011387959e-05,6.064893353350988e-06,1.0673829011387959e-05,0.0024627004189204556,0.0032670826453256364,-0.32662609720015734,-4.608935658036971e-06,0.029267497680568084,0.11555555555555555,0.08444444444444445,1.0
2022-09-02,2020-12-09,6.332615194439174e-06,1.619478681517106e-05,0.005697644973410991,5.7645857878536585e-06,5.426923444802213e-06,0.015154200090812774,2022-08-29,250,46033,244,0.01,6.036960544290155e-06,1.0590202192069242e-05,6.036960544290155e-06,1.0590202192069242e-05,0.0024570226991808917,0.003254259084963771,-0.3244725358250282,-4.553241647779086e-06,0.029267497680568084,0.14754098360655737,0.0942622950819672,1.0
2022-09-07,2020-12-11,6.316751635949306e-06,1.3054484413354194e-05,0.0058241118229469995,9.45451060210016e-06,9.32877205229349e-06,0.015373702528406188,2022-08-31,250,46062,222,1.0,7.758424674451049e-06,1.1342670625839817e-05,7.758424674451049e-06,1.1342670625839817e-05,0.0027853948866275765,0.0033678881551856524,-0.20912412504042854,-3.5842459513887685e-06,0.02994707636795212,0.08108108108108109,0.0945945945945946,1.0
2022-09-09,2020-12-16,1.0392320664119867e-05,1.4392048614303667e-05,0.005826751262462775,1.0613011399828264e-05,9.35975856863192e-06,0.015004315899895097,2022-09-02,250,46113,223,100.0,1.0488316185930245e-05,1.2203115276051833e-05,1.0488316185930245e-05,1.2203115276051833e-05,0.003238566995745224,0.003493295761319364,-0.07865477722362946,-1.7147990901215881e-06,0.030141156911986842,0.20179372197309417,0.13901345291479822,1.0
